stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
N36480,,"MT ROYAL BLVD OPP DEHAVEN",,  40.551048, -79.971357,02
N36490,,"MT ROYAL BLVD OPP DOLORES",,  40.520446, -79.959373,02
N36500,,"MT ROYAL BLVD OPP EADE",,  40.546492, -79.972255,02
N36502,,"MT ROYAL BLVD OPP ELFINWILD",,  40.553474, -79.971405,02
N36520,,"MT ROYAL BLVD AT GARDEN PL (WETZELL)",,  40.524586, -79.961939,02
N36530,,"MT ROYAL BLVD OPP GRANDVIEW",,  40.550261, -79.971610,02
N36540,,"MT ROYAL BLVD OPP HARTLE",,  40.541330, -79.972159,02
N36550,,"MT ROYAL BLVD AT GLENSHAW",,  40.522820, -79.960111,02
N36560,,"MT ROYAL BLVD OPP IOLA",,  40.536729, -79.971249,02
N36570,,"MT ROYAL BLVD AT KLEBER",,  40.535530, -79.970298,02
N36600,,"MT ROYAL BLVD OPP MOREWOOD",,  40.534532, -79.969503,02
N36650,,"MT ROYAL BLVD OPP ROYALCOURT",,  40.542728, -79.972174,02
N36690,,"MT ROYAL BLVD OPP SCOTT",,  40.539166, -79.972160,02
N36730,,"MT ROYAL BLVD OPP WILJOHN",,  40.513947, -79.958897,01
N36740,,"MT ROYAL BLVD OPP WOODLAND",,  40.537852, -79.971990,02
N36920,,"MT TROY RD AT ALFRED",,  40.473079, -79.983316,01
N36930,,"MT TROY RD AT BECKERT",,  40.470172, -79.982340,01
N36940,,"MT TROY RD AT BECKERT",,  40.470017, -79.982002,01
N36950,,"MT TROY RD OPP FORNOFF",,  40.478274, -79.986359,01
N36955,,"MT TROY RD AT FORNOFF",,  40.478155, -79.985946,01
N36960,,"MT TROY RD AT GARDENVIEW",,  40.485077, -79.992067,01
N36970,,"MT TROY RD OPP GEYER",,  40.493500, -79.995075,01
N36980,,"MT TROY RD AT GEYER",,  40.493443, -79.994726,01
N36990,,"MT TROY RD AT HIGHLAND",,  40.470752, -79.982327,01
N37000,,"MT TROY RD OPP HOFFMAN",,  40.490667, -79.992184,01
N37010,,"MT TROY RD AT HOFFMAN",,  40.490608, -79.991934,01
N37020,,"MT TROY RD AT HOMESTEAD",,  40.472153, -79.982751,01
N37030,,"MT TROY RD OPP KINKURA",,  40.479403, -79.987757,01
N37040,,"MT TROY RD AT KINKURA",,  40.479523, -79.987599,01
N37050,,"MT TROY RD AT KLEMENTINA",,  40.489656, -79.992524,01
N37060,,"MT TROY RD AT LONSDALE",,  40.473707, -79.984059,01
N37070,,"MT TROY RD AT MT TROY EXT",,  40.495794, -80.000259,01
N37080,,"MT TROY RD AT MT TROY FLORAL (#3467)",,  40.487412, -79.992117,01
N37090,,"MT TROY RD AT PIEFFERS STORE",,  40.476895, -79.987817,01
N37110,,"MT TROY RD AT PITTVIEW",,  40.469321, -79.981993,01
N37120,,"MT TROY RD AT BAUN",,  40.481455, -79.989302,01
N37130,,"MT TROY RD AT #2637",,  40.473350, -79.985274,01
N37140,,"MT TROY RD AT #2652",,  40.473501, -79.985428,01
N37150,,"MT TROY RD AT #2722",,  40.473960, -79.986512,01
N37160,,"MT TROY RD AT #2768",,  40.475340, -79.986980,01
N37170,,"MT TROY RD AT #3220",,  40.483534, -79.991249,01
N37180,,"MT TROY RD AT #3432",,  40.486120, -79.991690,01
N37190,,"MT TROY RD AT #3735",,  40.491857, -79.993972,01
N37195,,"MT TROY RD AT #4028",,  40.476758, -79.987638,01
N37200,,"MT TROY RD AT #3802",,  40.492114, -79.993935,01
N37205,,"MT TROY RD AT #3434",,  40.486094, -79.992104,01
N37210,,"MT TROY RD AT SPRING GARDEN",,  40.494270, -79.995554,01
N37220,,"MT TROY RD AT ST MARY CEMETERY ENT",,  40.495626, -79.999033,01
N37240,,"MT TROY RD OPP ALFRED",,  40.473087, -79.983527,01
N37250,,"MT TROY RD OPP GARDENVIEW",,  40.484982, -79.991860,01
N37260,,"MT TROY RD OPP HIGHLAND (#1287)",,  40.470746, -79.982610,01
N37270,,"MT TROY RD OPP HOMESTEAD",,  40.472179, -79.982978,01
N37280,,"MT TROY RD OPP KLEMENTINA",,  40.489530, -79.992302,01
N37290,,"MT TROY RD OPP LONSDALE",,  40.473696, -79.984287,01
N37300,,"MT TROY RD OPP MT TROY FLORAL",,  40.487414, -79.991847,01
N37310,,"MT TROY RD OPP RIDGELAWN CEMETERY ENT",,  40.482061, -79.989376,01
N37320,,"MT TROY RD OPP #2722",,  40.473897, -79.986779,01
N37330,,"MT TROY RD OPP #2768",,  40.475160, -79.987077,01
N37340,,"MT TROY RD OPP #3220",,  40.483677, -79.991631,01
N37360,,"MT TROY RD OPP SPRING GARDEN",,  40.494339, -79.995313,01
N37370,,"MT TROY RD OPP ST MARY CEMETERY ENT",,  40.495427, -79.999061,01
N37670,,"NELSON RUN RD RAMP AT NELSON RUN",,  40.498862, -80.012427,01
N38140,,"PASSAVANT HOSPITAL AT MAIN ENTRANCE",,  40.572715, -80.014211,02
N38150,,"NORTH HILLS VILLAGE AT TARGET",,  40.526142, -80.007466,01
N38170,,"NORTH HILLS VILLAGE AT BURLINGTON",,  40.525221, -80.007135,01
N38330,,"NORTH AVE AT ARCH ST",,  40.454931, -80.008722,01
N38340,,"NORTH AVE AT ARCH ST",,  40.455174, -80.008537,01
N38370,,"NORTH AVE AT BRIGHTON RD",,  40.454085, -80.014325,01
N38380,,"NORTH AVE AT BRIGHTON RD FS",,  40.453943, -80.013872,01
N38390,,"NORTH AVE AT CEDAR (AGH)",,  40.456112, -80.002740,01
N38430,,"NORTH AVE AT ELIZABETH",,  40.483693, -79.973100,01
N38440,,"NORTH AVE AT ELIZABETH",,  40.483455, -79.972821,01
N38480,NORTHAVEFED,"NORTH AVE AT FEDERAL ST",,  40.455277, -80.006735,01
N38540,,"NORTH AVE AT FREMONT",,  40.482297, -79.973861,01
N38570,,"NORTH AVE AT GRANT",,  40.481002, -79.975036,01
N38580,,"NORTH AVE AT JAMES ST",,  40.456482, -80.001455,01
N38640,,"NORTH AVE AT KLOPFER",,  40.485136, -79.972960,01
N38660,,"NORTH AVE AT LINCOLN",,  40.481532, -79.974314,01
N38690,,"NORTH AVE AT MIDDLE ST FS",,  40.456692, -80.000324,01
N38700,,"NORTH AVE AT MIDDLE ST",,  40.456553, -80.000285,01
N38710,,"NORTH AVE AT MONTEREY ST",,  40.454427, -80.012519,01
N38720,,"NORTH AVE AT PALO ALTO ST",,  40.454803, -80.010515,01
N38740,,"NORTH AVE AT REDDOUR ST",,  40.455368, -80.007505,01
N38770,,"NORTH AVE OPP BOYLE",,  40.455478, -80.005704,01
N38820,,"NORTH AVE OPP MONTEREY ST",,  40.454174, -80.012659,01
N38830,,"NORTH AVE OPP PALO ALTO ST",,  40.454571, -80.010589,01
N38840,,"NORTH AVE OPP SANDUSKY",,  40.455707, -80.004612,01
N38860,,"NORTH COMMONS AT WEST COMMONS",,  40.453707, -80.007756,01
N39000,,"NORTHGATE DR AT #9396",,  40.576608, -79.990968,02
N39010,,"NORTHGATE DR AT #9396",,  40.576581, -79.990536,02
N39030,,"NORTHGATE DR AT SPRINGFIELD",,  40.577885, -79.992186,02
N39050,,"NORTHWAY MALL DR AT SOUTH COURT ENT LANE",,  40.550365, -80.021710,02
N39060,,"NORTHWAY MALL DR OPP SOUTH COURT ENT LANE",,  40.550353, -80.021808,02
N39490,,"OHIO RIVER BLVD AT ALLEGHENY",,  40.511322, -80.101156,01
N39500,,"OHIO RIVER BLVD AT ALLEGHENY",,  40.511469, -80.100881,01
N39520,,"OHIO RIVER BLVD AT MEMORIAL DR",,  40.508807, -80.090606,01
N39540,,"OHIO RIVER BLVD AT BIRMINGHAM AVE BRIDGE",,  40.499086, -80.071652,01
N39550,,"OHIO RIVER BLVD AT BIRMINGHAM AVE BRIDGE",,  40.499026, -80.071174,01
N39560,,"OHIO RIVER BLVD AT BRIGHTON",,  40.504894, -80.084663,01
N39570,,"OHIO RIVER BLVD AT CAMP HORNE NS",,  40.510313, -80.094461,01
N39620,,"OHIO RIVER BLVD AT DICKSON",,  40.503577, -80.080961,01
N39630,,"OHIO RIVER BLVD AT EAT-N-PARK",,  40.494175, -80.064429,01
N39650,,"OHIO RIVER BLVD AT ELIZABETH FS",,  40.495970, -80.067226,01
N39680,,"OHIO RIVER BLVD AT FISK",,  40.501408, -80.074883,01
N39710,,"OHIO RIVER BLVD AT GRANT",,  40.486911, -80.054828,01
N39720,,"OHIO RIVER BLVD AT HARRISON",,  40.500462, -80.073341,01
N39750,,"OHIO RIVER BLVD AT KILBUCK (I-79 ENT)",,  40.517907, -80.130862,02
N39760,,"OHIO RIVER BLVD AT KENDALL",,  40.486319, -80.053884,01
N39780,,"OHIO RIVER BLVD AT HAZELWOOD",,  40.512134, -80.103807,01
N39790,,"OHIO RIVER BLVD AT LAUREL",,  40.501957, -80.076177,01
N39800,,"OHIO RIVER BLVD AT LOCUST",,  40.497722, -80.069662,01
N39810,,"OHIO RIVER BLVD AT MAPLE",,  40.510398, -80.098161,01
N39820,,"OHIO RIVER BLVD AT MCKEES ROCKS BRIDGE",,  40.479093, -80.043566,01
N39850,,"OHIO RIVER BLVD AT MILLERTON",,  40.481512, -80.045910,01
N39860,,"OHIO RIVER BLVD AT ORCHARD",,  40.510563, -80.097953,01
N39880,,"OHIO RIVER BLVD AT PENNSYLVANIA",,  40.511129, -80.099680,01
N39900,,"OHIO RIVER BLVD AT PRIVATE DR FS",,  40.524576, -80.153529,02
N39960,,"OHIO RIVER BLVD AT RIVERVIEW FS",,  40.491933, -80.061404,01
N39980,,"OHIO RIVER BLVD AT #4401",,  40.488673, -80.057827,01
N40000,,"OHIO RIVER BLVD AT SHILOH",,  40.487905, -80.056283,01
N40010,,"OHIO RIVER BLVD AT THRIFT STORE",,  40.495163, -80.065799,01
N40030,,"OHIO RIVER BLVD AT WALLISTON",,  40.511873, -80.103278,02
N40060,,"OHIO RIVER BLVD AT WILLOW",,  40.510098, -80.094227,01
N40080,,"OHIO RIVER BLVD OPP MEMORIAL DR",,  40.508863, -80.091181,01
N40090,,"OHIO RIVER BLVD OPP BRIGHTON (#7139)",,  40.504769, -80.084775,01
N40120,,"OHIO RIVER BLVD OPP DICKSON",,  40.503526, -80.081212,01
N40130,,"OHIO RIVER BLVD OPP EAT-N-PARK",,  40.494325, -80.064290,01
N40150,,"OHIO RIVER BLVD OPP ELIZABETH",,  40.495707, -80.067174,01
N40170,,"OHIO RIVER BLVD OPP GLENFIELD VIADUCT",,  40.516854, -80.125267,02
N40200,,"OHIO RIVER BLVD OPP HARRISON",,  40.500399, -80.073646,01
N40230,,"OHIO RIVER BLVD OPP KILBUCK (P-N-R)",,  40.517754, -80.131012,02
N40240,,"OHIO RIVER BLVD OPP KENDALL",,  40.486252, -80.054248,01
N40270,,"OHIO RIVER BLVD OPP MCKEES ROCKS BRIDGE FS",,  40.479575, -80.043641,01
N40300,,"OHIO RIVER BLVD OPP MILLERTON",,  40.481429, -80.046232,01
N40310,,"OHIO RIVER BLVD OPP MONITOR",,  40.501436, -80.075460,01
N40320,,"OHIO RIVER BLVD OPP PENNSYLVANIA",,  40.510965, -80.099851,01
N40340,,"OHIO RIVER BLVD OPP PRIVATE DR",,  40.524310, -80.153727,02
N40353,,"OHIO RIVER BLVD OPP RIVERVIEW",,  40.491819, -80.061601,01
N40380,,"OHIO RIVER BLVD OPP #4401 (STEPS)",,  40.488854, -80.057581,01
N40400,,"OHIO RIVER BLVD OPP SHILOH",,  40.487824, -80.056614,01
N40423,,"OLD CALIFORNIA AVE AT WOODLAND AVE",,  40.466719, -80.034040,01
N40425,,"OLD FREEPORT RD AT CHAPEL HARBOR DR",,  40.487503, -79.879535,1A
N40430,,"OLD FREEPORT RD AT POST OFFICE",,  40.488306, -79.875644,1A
N40435,,"OLD FREEPORT RD AT #1380",,  40.488646, -79.872907,1A
N40440,,"OLD FREEPORT RD AT FREEPORT RD (TERM)",,  40.490122, -79.870014,1A
N40700,,"ORMOND ST AT 9TH",,  40.606711, -79.748992,02
N40740,,"PARKER ST AT HILL",,  40.494325, -79.956434,01
N40760,,"PARKER ST AT #120",,  40.493892, -79.954275,01
N40770,,"PARKER ST AT #407",,  40.494079, -79.961166,01
N40780,,"PARKER ST AT #408",,  40.494236, -79.961090,01
N40790,,"PARKER ST AT #72",,  40.493925, -79.950629,01
N40800,,"PARKER ST AT #90",,  40.493729, -79.952201,01
N40810,,"PARKER ST AT SOOSE",,  40.494167, -79.963159,01
N40820,,"PARKER ST AT WASHINGTON",,  40.493916, -79.949000,01
N40830,,"PARKER ST OPP HILL",,  40.494198, -79.956605,01
N40840,,"PARKER ST OPP #74",,  40.493883, -79.950104,01
N40850,,"PARKER ST OPP #90",,  40.493881, -79.951987,01
N40870,,"PEEBLES RD AT BINGAY",,  40.558874, -80.015151,02
N40880,,"PEEBLES RD AT #8602",,  40.564825, -80.008855,02
N40890,,"PEEBLES RD OPP PEEBLES SCHOOL RD",,  40.565269, -80.008495,02
N40900,,"PEEBLES RD AT DUNCAN AVE FS",,  40.567150, -80.007293,02
N40910,,"PEEBLES RD AT DUNCAN FS",,  40.567761, -80.006381,02
N40920,,"PEEBLES RD AT DUNCAN NS",,  40.567233, -80.006965,02
N40930,,"PEEBLES RD OPP ELAINE",,  40.562981, -80.011430,02
N40940,,"PEEBLES RD AT HAZLETT",,  40.559672, -80.014409,02
N40970,,"PEEBLES RD AT GIANT EAGLE DR (MCINTYRE)",,  40.556167, -80.019741,02
N40990,,"PEEBLES RD AT KNOLL",,  40.568167, -80.006213,02
N41000,,"PEEBLES RD AT LOCUST",,  40.569786, -80.003907,02
N41020,,"PEEBLES RD AT MCINTYRE SQUARE DR FS",,  40.557019, -80.017973,02
N41030,,"PEEBLES RD AT PARKWAY",,  40.563933, -80.009701,02
N41060,,"PEEBLES RD OPP PARKWAY",,  40.564122, -80.009787,02
N41090,,"PEEBLES RD AT REMINGTON",,  40.561092, -80.013104,02
N41100,,"PEEBLES RD AT REMINGTON",,  40.561550, -80.013056,02
N41110,,"PEEBLES RD AT #8495",,  40.563667, -80.010454,02
N41130,,"PEEBLES RD AT SAMPLE",,  40.570475, -80.002758,02
N41140,,"PEEBLES RD AT SPRINGFIELD",,  40.579856, -79.994878,02
N41150,,"PEEBLES RD AT WINDMILL",,  40.557859, -80.016156,02
N41160,,"PEEBLES RD OPP BINGAY",,  40.559307, -80.015158,02
N41180,,"PEEBLES RD AT PEEBLES SCHOOL RD",,  40.565466, -80.008648,02
N41200,,"PEEBLES RD AT ELAINE",,  40.562727, -80.011370,02
N41210,,"PEEBLES RD OPP HAZLETT",,  40.559944, -80.014616,02
N41230,,"PEEBLES RD OPP GIANT EAGLE DRVWY",,  40.556365, -80.019873,02
N41240,,"PEEBLES RD OPP LOCUST",,  40.569533, -80.003825,02
N41250,,"PEEBLES RD AT #8077",,  40.557322, -80.017759,02
N41300,,"PEEBLES RD OPP WINDMILL",,  40.558178, -80.016267,02
N41310,,"PENFORT ST AT ESSEN",,  40.474179, -80.002828,01
N41320,,"PENFORT ST AT #173",,  40.474481, -80.002493,01
N41325,,"PENFORT ST AT #174",,  40.474334, -80.002345,01
N41330,,"PENFORT ST AT #630",,  40.475418, -80.001452,01
N41340,,"PENFORT ST AT #684",,  40.476307, -80.000464,01
N41350,,"PENFORT ST AT MT PLEASANT",,  40.476911, -79.999560,01
N41620,,"PENN ST AT ATLANTIC",,  40.611677, -79.740895,02
N41630,,"PENN ST AT ATLANTIC",,  40.611499, -79.740573,02
N41640,,"PENN ST AT BROADVIEW FS",,  40.613786, -79.742188,02
N41680,,"PENN ST AT PACIFIC",,  40.612205, -79.740866,02
N41700,,"PENN ST AT ROUP",,  40.610848, -79.740587,02
N41720,,"PENN ST AT UNION",,  40.613120, -79.741722,02
N41730,,"PENN ST AT UNION",,  40.613018, -79.741443,02
N41735,,"PENNSYLVANIA AVE AT BRIGHTON",,  40.456010, -80.015471,01
N41740,,"PENNSYLVANIA AVE AT BRIGHTON FS",,  40.456088, -80.015793,01
N41750,,"PENNSYLVANIA AVE AT ALLEGHENY",,  40.455068, -80.020235,01
N41755,,"PENNSYLVANIA AVE AT CHATEAU",,  40.453748, -80.028166,01
N41760,,"PENNSYLVANIA AVE AT MANHATTAN",,  40.454124, -80.026193,01
N41770,,"PENNSYLVANIA AVE AT FONTELLA",,  40.454550, -80.022972,01
N41780,,"PENNSYLVANIA AVE AT FULTON",,  40.454206, -80.024872,01
N41790,,"PENNSYLVANIA AVE AT SEDGEWICK FS",,  40.454763, -80.022785,01
N41800,,"PENNSYLVANIA AVE AT FULTON",,  40.454414, -80.024679,01
N41805,,"PENNSYLVANIA AVE AT GALVESTON",,  40.455441, -80.018488,01
N41810,,"PENNSYLVANIA AVE OPP GALVESTON",,  40.455605, -80.018387,01
N41830,,"PENNSYLVANIA AVE AT ALLEGHENY FS",,  40.455213, -80.020400,01
N42120,,"PERRY HWY AT CEMETERY LN",,  40.503314, -80.024878,01
N42210,,"PERRY HWY AT CONNIE",,  40.496447, -80.020008,01
N42300,,"PERRY HWY AT HANWAY",,  40.504284, -80.026277,01
N42340,,"PERRY HWY AT IVORY (ISLAND)",,  40.498120, -80.020148,01
N42430,,"PERRY HWY OPP VFW",,  40.517635, -80.029684,01
N42640,,"PERRY HWY AT ROSS GARAGE ENT #2",,  40.501249, -80.023151,01
N42660,,"PERRY HWY OPP #328",,  40.518473, -80.026838,01
N42670,,"PERRY HWY AT #4146",,  40.494047, -80.021492,01
N42810,,"PERRY HWY AT WEST VIEW AVE",,  40.500073, -80.021708,01
N42850,,"PERRY HWY AT CLARWIN",,  40.506132, -80.029258,01
N43020,,"PERRY HWY AT I-279 RAMP",,  40.503832, -80.025888,01
N43030,,"PERRY HWY AT LOWER P-N-R LOT SHELTER",,  40.508899, -80.029567,01
N43060,,"PERRY HWY OPP HANWAY",,  40.504364, -80.026764,01
N43080,,"PERRY HWY OPP IVORY",,  40.498284, -80.020401,01
N43130,,"PERRY HWY AT VFW",,  40.517806, -80.029760,01
N43190,,"PERRY HWY AT #328",,  40.518430, -80.027736,01
N43200,,"PERRY HWY AT PERRY VIEW",,  40.493875, -80.022128,01
N43210,,"PERRY HWY AT #4246",,  40.495623, -80.020128,01
N43230,,"PERRY HWY OPP CLARWIN",,  40.505957, -80.029476,01
N43255,,"PERRY HWY OPP WEST VIEW AVE FS",,  40.500022, -80.021938,01
N43300,,"PERRYSVILLE AVE AT BASCOM",,  40.492871, -80.022037,01
N43310,,"PERRYSVILLE AVE AT VINCETON",,  40.492659, -80.021613,01
N43330,,"PERRYSVILLE AVE AT FRANKLIN FS",,  40.490448, -80.018750,01
N43350,,"PERRYSVILLE AVE AT BURGESS",,  40.467681, -80.009967,01
N43360,,"PERRYSVILLE AVE AT BURGESS",,  40.467439, -80.009872,01
N43370,,"PERRYSVILLE AVE AT CHARLES",,  40.471045, -80.008776,01
N43380,,"PERRYSVILLE AVE AT CHARLES",,  40.470898, -80.008437,01
N43390,,"PERRYSVILLE AVE AT CHERRYFIELD",,  40.485003, -80.015522,01
N43395,,"PERRYSVILLE AVE AT CLAYTON",,  40.464039, -80.011236,01
N43400,,"PERRYSVILLE AVE AT DELAWARE",,  40.479614, -80.011696,01
N43430,,"PERRYSVILLE AVE AT EAST ST",,  40.489349, -80.018237,01
N43440,,"PERRYSVILLE AVE AT ELLZEY",,  40.471686, -80.009983,01
N43445,,"PERRYSVILLE AVE OPP ELLZEY",,  40.471710, -80.009492,01
N43450,,"PERRYSVILLE AVE AT FEDERAL",,  40.461114, -80.008871,01
N43470,,"PERRYSVILLE AVE AT HAWKINS",,  40.472618, -80.010483,01
N43480,,"PERRYSVILLE AVE AT HAWKINS",,  40.472529, -80.010251,01
N43500,,"PERRYSVILLE AVE AT KENNEDY FS",,  40.474068, -80.010495,01
N43510,,"PERRYSVILLE AVE AT KENNEDY",,  40.474154, -80.010294,01
N43540,,"PERRYSVILLE AVE AT LAFAYETTE",,  40.464758, -80.011397,01
N43550,,"PERRYSVILLE AVE AT LANGLEY",,  40.462427, -80.013252,01
N43560,,"PERRYSVILLE AVE AT MARSHALL AVE",,  40.475122, -80.011713,01
N43565,,"PERRYSVILLE AVE AT MARSHALL RD",,  40.478230, -80.012205,01
N43590,,"PERRYSVILLE AVE AT MCCLINTOCK",,  40.463211, -80.013734,01
N43620,,"PERRYSVILLE AVE AT MCINTYRE",,  40.468815, -80.009528,01
N43630,,"PERRYSVILLE AVE AT MCINTYRE",,  40.468609, -80.009547,01
N43650,,"PERRYSVILLE AVE AT O'HERN",,  40.460226, -80.013117,01
N43660,,"PERRYSVILLE AVE OPP O'HERN",,  40.460262, -80.012725,01
N43670,,"PERRYSVILLE AVE AT PERRY ACADEMY",,  40.489248, -80.018367,01
N43680,,"PERRYSVILLE AVE AT RICHEY",,  40.486677, -80.016107,01
N43710,,"PERRYSVILLE AVE AT #1664",,  40.461157, -80.009149,01
N43730,,"PERRYSVILLE AVE AT #1693",,  40.460117, -80.009715,01
N43740,,"PERRYSVILLE AVE AT #1749",,  40.459926, -80.011860,01
N43760,,"PERRYSVILLE AVE AT #1923",,  40.461461, -80.013660,01
N43770,,"PERRYSVILLE AVE AT CUTLER",,  40.466120, -80.011684,01
N43790,,"PERRYSVILLE AVE AT #3000",,  40.476011, -80.012213,01
N43800,,"PERRYSVILLE AVE AT #3358",,  40.481172, -80.013375,01
N43810,,"PERRYSVILLE AVE AT #3436",,  40.483099, -80.012895,01
N43820,,"PERRYSVILLE AVE AT #3820",,  40.488001, -80.016290,01
N43830,,"PERRYSVILLE AVE AT #3835",,  40.488217, -80.016923,01
N43860,,"PERRYSVILLE AVE AT SEMICIR",,  40.487312, -80.016378,01
N43890,,"PERRYSVILLE AVE AT WALDORF FS",,  40.491237, -80.019884,01
N43900,,"PERRYSVILLE AVE AT WATSON BLVD",,  40.478290, -80.011925,01
N43920,,"PERRYSVILLE AVE AT WILSON AVE",,  40.463750, -80.012164,01
N43930,,"PERRYSVILLE AVE OPP CHERRYFIELD",,  40.485057, -80.015793,01
N43940,,"PERRYSVILLE AVE OPP DELAWARE",,  40.479781, -80.011958,01
N43960,,"PERRYSVILLE AVE OPP FRANKLIN",,  40.490260, -80.018756,01
N43970,,"PERRYSVILLE AVE OPP LAFAYETTE",,  40.464848, -80.011588,01
N43980,,"PERRYSVILLE AVE OPP MARSHALL AVE",,  40.474900, -80.011037,01
N44000,,"PERRYSVILLE AVE OPP #1733",,  40.459988, -80.010804,01
N44020,,"PERRYSVILLE AVE OPP #1923",,  40.461545, -80.013470,01
N44030,,"PERRYSVILLE AVE AT KOERNER",,  40.466334, -80.011296,01
N44040,,"PERRYSVILLE AVE OPP #3000",,  40.476092, -80.012510,01
N44050,,"PERRYSVILLE AVE OPP #3418",,  40.482722, -80.013542,01
N44060,,"PERRYSVILLE AVE OPP #3358",,  40.481122, -80.013550,01
N44080,,"PERRYSVILLE AVE OPP WALDORF",,  40.491183, -80.020228,01
N44100,,"PERRYSVILLE AVE OPP WILSON AVE",,  40.463561, -80.012419,01
N44130,,"PILLOW AVE OPP CENTER",,  40.551779, -79.804948,02
N44140,,"PILLOW AVE AT CENTER",,  40.552096, -79.805399,02
N44150,,"PILLOW AVE AT FAIRMONT",,  40.546602, -79.804250,02
N44170,,"PILLOW AVE AT LINDEN",,  40.545601, -79.804179,02
N44190,,"PILLOW AVE AT LOW GRADE",,  40.553905, -79.805828,02
N44200,,"PILLOW AVE AT LOW GRADE",,  40.554202, -79.806611,02
N44210,,"PILLOW AVE AT MAPLE",,  40.550362, -79.804632,02
N44220,,"PILLOW AVE AT MAPLE",,  40.550512, -79.805047,02
N44230,,"PILLOW AVE AT MCKINLEY",,  40.549464, -79.804507,02
N44240,,"PILLOW AVE AT MCKINLEY",,  40.549751, -79.804881,02
N44250,,"PILLOW AVE AT PARKWAY",,  40.548804, -79.804421,02
N44260,,"PILLOW AVE AT PARKWAY",,  40.549080, -79.804747,02
N44280,,"PILLOW AVE AT PITTSBURGH",,  40.541329, -79.804341,02
N44290,,"PILLOW AVE AT SPRUCE",,  40.542293, -79.804078,02
N44300,,"PILLOW AVE AT SPRUCE",,  40.542678, -79.804475,02
N44320,,"PILLOW AVE AT THOMPSON RUN",,  40.553927, -79.806282,02
N44340,,"PILLOW AVE OPP FAIRMONT",,  40.546809, -79.804703,02
N44350,,"PILLOW AVE OPP LINDEN",,  40.545777, -79.804585,02
N44450,,"PITTSBURGH ST AT ALLEGHENY",,  40.541299, -79.797636,02
N44460,,"PITTSBURGH ST AT ALLEGHENY",,  40.541228, -79.798106,02
N44480,,"PITTSBURGH ST AT BUTLER FS",,  40.542592, -79.773368,02
N44500,,"PITTSBURGH ST AT COLFAX",,  40.541094, -79.783983,02
N44530,,"PITTSBURGH ST AT COLFAX ST FS",,  40.540976, -79.783948,02
N44540,,"PITTSBURGH ST AT DUQUESNE",,  40.540972, -79.794663,02
N44550,,"PITTSBURGH ST AT DUQUESNE",,  40.540833, -79.794978,02
N44560,,"PITTSBURGH ST AT DUQUESNE CT",,  40.541096, -79.792717,02
N44570,,"PITTSBURGH ST AT ELIZABETH",,  40.541107, -79.804848,02
N44580,,"PITTSBURGH ST AT HIGHLAND FS",,  40.541598, -79.799119,02
N44590,,"PITTSBURGH ST AT HIGHLAND FS",,  40.541363, -79.798885,02
N44600,,"PITTSBURGH ST AT HILL",,  40.541185, -79.802319,02
N44640,,"PITTSBURGH ST AT JAMES FS",,  40.541269, -79.780223,02
N44660,,"PITTSBURGH ST AT LOW GRADE",,  40.540879, -79.807418,02
N44670,,"PITTSBURGH ST AT MOYHEND",,  40.541830, -79.775829,02
N44700,,"PITTSBURGH ST AT MURRAYHILL FS",,  40.541046, -79.796022,02
N44710,,"PITTSBURGH ST AT MURTLAND",,  40.541161, -79.782391,02
N44730,,"PITTSBURGH ST AT NORTH",,  40.541223, -79.781068,02
N44760,,"PITTSBURGH ST AT OAK",,  40.540978, -79.782314,02
N44770,,"PITTSBURGH ST AT ORCHARD",,  40.542083, -79.774678,02
N44800,,"PITTSBURGH ST AT PORTER",,  40.541309, -79.788481,02
N44810,,"PITTSBURGH ST AT PORTER",,  40.541039, -79.788926,02
N44840,,"PITTSBURGH ST AT ROSA FS",,  40.541318, -79.786585,02
N44860,,"PITTSBURGH ST AT SCHOOL FS",,  40.541492, -79.778027,02
N44890,,"PITTSBURGH ST AT SHADY",,  40.540869, -79.796037,02
N44920,,"PITTSBURGH ST AT WASHINGTON FS",,  40.541175, -79.790970,02
N44960,,"PITTSBURGH ST OPP DUQUESNE CT",,  40.540912, -79.792498,02
N44980,,"PITTSBURGH ST OPP HILL",,  40.540930, -79.802527,02
N44990,,"PITTSBURGH ST OPP LOW GRADE",,  40.540702, -79.807673,02
N45010,,"PITTSBURGH ST OPP PILLOW",,  40.540981, -79.804079,02
N45030,,"PITTSBURGH ST OPP ROSA",,  40.541039, -79.786545,02
N45040,,"PITTSBURGH ST OPP WASHINGTON",,  40.540926, -79.790552,02
N45060,,"PITTVIEW AVE AT MTTROY",,  40.469138, -79.982041,01
N45080,,"PITTVIEW AVE AT TEUTONIA",,  40.468917, -79.982851,01
N45090,,"PITTVIEW AVE AT WICKLINE",,  40.467122, -79.983220,01
N45120,,"PITTVIEW AVE OPP TEUTONIA",,  40.469086, -79.982807,01
N45150,,"PREBLE AVE AT DUQUESNE LIGHT",,  40.459588, -80.033672,01
N45160,,"PREBLE AVE AT ISLAND",,  40.461440, -80.034443,01
N45210,,"PRESIDENTIAL DR AT BABCOCK",,  40.586596, -80.000305,02
N45220,,"PRESIDENTIAL DR OPP CLEVELAND",,  40.581654, -79.993615,02
N45230,,"PRESIDENTIAL DR AT CLEVELAND",,  40.581915, -79.993638,02
